Date,MWh
9/3/2014,19556.44
9/3/2014,19159.29
9/3/2014,17695
9/3/2014,15792.4
9/3/2014,14361.68
9/4/2014,14161.04
9/4/2014,13534.18
9/4/2014,13339.44
9/4/2014,13097.6
9/4/2014,12930.3
9/4/2014,13430.48
9/4/2014,14446.47
9/4/2014,15186.6
9/4/2014,15993.56
9/4/2014,16765.96
9/4/2014,17540.34
9/4/2014,18164.12
9/4/2014,18682.54
9/4/2014,19289.79
9/4/2014,19775.77
9/4/2014,20134.3
9/4/2014,20352.11
9/4/2014,20334.12
9/4/2014,19858.66
9/4/2014,19695.96
9/4/2014,19453.52
9/4/2014,18081.76
9/4/2014,16294.01
9/4/2014,14610.05
9/5/2014,13861.53
9/5/2014,13680.74
9/5/2014,13517.06
9/5/2014,13058.15
9/5/2014,13222.91
9/5/2014,13893.19
9/5/2014,14748.34
9/5/2014,16017.64
9/5/2014,17040.69
9/5/2014,18064.16
9/5/2014,19124.29
9/5/2014,20089.86
9/5/2014,20845
9/5/2014,21623.86
9/5/2014,22054.22
9/5/2014,22324.54
9/5/2014,22427.31
9/5/2014,22091.32
9/5/2014,21350.16
9/5/2014,21086.27
9/5/2014,20739.13
9/5/2014,19556.15
9/5/2014,18026.45
9/5/2014,16469.19
9/6/2014,15301.05
9/6/2014,15041.33
9/6/2014,15158.36
9/6/2014,15150.95
9/6/2014,15088.21
9/6/2014,15124.09
9/6/2014,15418.55
9/6/2014,16133.45
9/6/2014,17142.03
9/6/2014,18482.83
9/6/2014,19610.38
9/6/2014,20538.93
9/6/2014,21199.85
9/6/2014,21598.94
9/6/2014,21867.83
9/6/2014,21846.9
9/6/2014,21515.06
9/6/2014,20937.57
9/6/2014,20151.72
9/6/2014,19818.24
9/6/2014,19236.38
9/6/2014,18054.18
9/6/2014,16489.17
9/6/2014,14884.55
9/7/2014,14049.11
9/7/2014,13804.02
9/7/2014,13316.72
9/7/2014,13342.7
9/7/2014,13284.59
9/7/2014,13348.09
9/7/2014,13235.58
9/7/2014,13778.21
9/7/2014,13802.4
9/7/2014,14315.24
9/7/2014,14850.3
9/7/2014,15213.37
9/7/2014,15505.14
9/7/2014,15671.34
9/7/2014,15764.07
9/7/2014,15939.42
9/7/2014,16203.07
9/7/2014,16437.54
9/7/2014,16303.04
9/7/2014,16373.17
9/7/2014,16134.19
9/7/2014,14977.45
9/7/2014,13550.1
9/7/2014,12656.26
9/8/2014,11818.37
9/8/2014,11034.69
9/8/2014,10737.57
9/8/2014,10888.4
9/8/2014,11141.83
9/8/2014,12005.12
9/8/2014,13251.68
9/8/2014,14362.62
9/8/2014,15044.66
9/8/2014,15616.8
9/8/2014,16097.66
9/8/2014,16383.08
9/8/2014,16506.39
9/8/2014,16695.53
9/8/2014,16675.52
9/8/2014,16602.33
9/8/2014,16565.69
9/8/2014,16414.39
9/8/2014,16240.93
9/8/2014,16510.46
9/8/2014,16188.98
9/8/2014,14950.24
9/8/2014,13434.58
9/8/2014,12060.44
9/9/2014,11400.44
9/9/2014,11175.18
9/9/2014,11149.12
9/9/2014,11048.68
9/9/2014,11060.97
9/9/2014,11901.07
9/9/2014,13107.87
9/9/2014,14136.38
9/9/2014,14724.74
9/9/2014,15148.56
9/9/2014,15518.1
9/9/2014,15761.94
9/9/2014,15798.28
9/9/2014,15912.21
9/9/2014,15867.86
9/9/2014,15797.85
9/9/2014,15789.45
9/9/2014,15799.03
9/9/2014,15730.93
9/9/2014,16184.07
9/9/2014,15959.3
9/9/2014,14855.21
9/9/2014,13376.2
9/9/2014,12032.52
9/10/2014,11470.86
9/10/2014,11162.47
9/10/2014,10873.73
9/10/2014,10811.66
9/10/2014,11081
9/10/2014,11853.97
9/10/2014,13290.71
9/10/2014,14429.01
9/10/2014,14934.69
9/10/2014,15314.29
9/10/2014,15656.84
9/10/2014,15855.22
9/10/2014,15955.12
9/10/2014,16166.45
9/10/2014,16235.79
9/10/2014,16302.07
9/10/2014,16393.43
9/10/2014,16396.85
9/10/2014,16257.18
9/10/2014,16672.87
9/10/2014,16327.81
9/10/2014,15163.36
9/10/2014,13674.24
9/10/2014,12647.03
9/11/2014,12421.97
9/11/2014,12267.12
9/11/2014,11987.24
9/11/2014,11915.9
9/11/2014,12185.06
9/11/2014,12906.5
9/11/2014,14076.38
9/11/2014,14914.5
9/11/2014,15528.02
9/11/2014,16060.92
9/11/2014,16466.7
9/11/2014,16730.64
9/11/2014,16838.84
9/11/2014,17105.08
9/11/2014,17193.65
9/11/2014,17280.58
9/11/2014,17460.1
9/11/2014,17576.81
9/11/2014,17546.15
9/11/2014,17923.96
9/11/2014,17684.86
9/11/2014,16483.53
9/11/2014,14823.78
9/11/2014,13142.39
9/12/2014,11939.68
9/12/2014,11527.1
9/12/2014,11268.09
9/12/2014,11250.34
9/12/2014,11383.8
9/12/2014,12058.48
9/12/2014,13256.13
9/12/2014,14137.01
9/12/2014,14652.73
9/12/2014,14965.99
9/12/2014,15223.11
9/12/2014,15362.35
9/12/2014,15411.54
9/12/2014,15585.97
9/12/2014,15664.37
9/12/2014,15701.06
9/12/2014,15706.57
9/12/2014,15595.87
9/12/2014,15285.73
9/12/2014,15455.03
9/12/2014,15090.82
9/12/2014,14153.59
9/12/2014,12958.18
9/12/2014,11710.64
9/13/2014,11036.36
9/13/2014,10465.08
9/13/2014,10370.89
9/13/2014,10363.33
9/13/2014,10538.55
9/13/2014,10622.59
9/13/2014,11078.22
9/13/2014,11769.14
9/13/2014,12416.18
9/13/2014,13089.93
9/13/2014,13502.64
9/13/2014,13608.62
9/13/2014,13615.23
9/13/2014,13521.14
9/13/2014,13439.78
9/13/2014,13451.75
9/13/2014,13735.31
9/13/2014,14027.2
9/13/2014,14191.9
9/13/2014,14358.4
9/13/2014,13997.5
9/13/2014,13285.01
9/13/2014,12327.02
9/13/2014,11313.14
9/14/2014,10764.42
9/14/2014,10619.05
9/14/2014,10461
9/14/2014,10358.95
9/14/2014,10456.22
9/14/2014,10595.12
9/14/2014,10519.56
9/14/2014,10820.06
9/14/2014,11445.32
9/14/2014,12039.58
9/14/2014,12348.65
9/14/2014,12521.86
9/14/2014,12623.84
9/14/2014,12662.71
9/14/2014,12665.97
9/14/2014,12752.92
9/14/2014,13090.48
9/14/2014,13487.14
9/14/2014,13823.14
9/14/2014,14441.36
9/14/2014,14123.82
9/14/2014,13099.74
9/14/2014,11840.76
9/14/2014,10708.26
9/15/2014,10029.06
9/15/2014,9855.36
9/15/2014,9912.49
9/15/2014,9701.48
9/15/2014,9705.01
9/15/2014,10702.7
9/15/2014,12454.12
9/15/2014,13599.93
9/15/2014,13966.71
9/15/2014,14185.85
9/15/2014,14461.83
9/15/2014,14674.69
9/15/2014,14710.43
9/15/2014,14753.48
9/15/2014,14683.68
9/15/2014,14654.37
9/15/2014,14787.01
9/15/2014,15022.28
9/15/2014,15142.53
9/15/2014,15652.61
9/15/2014,15190.59
9/15/2014,14002.9
9/15/2014,12557.15
9/15/2014,11260.96
9/16/2014,10691.39
9/16/2014,10650.24
9/16/2014,10530.03
9/16/2014,10497.29
9/16/2014,10696.31
9/16/2014,11281.57
9/16/2014,12719.85
9/16/2014,13868.58
9/16/2014,14357.22
9/16/2014,14714.87
9/16/2014,15020.56
9/16/2014,15118.37
9/16/2014,15031.68
9/16/2014,15051.34
9/16/2014,15016.65
9/16/2014,15005.59
9/16/2014,15107.32
9/16/2014,15237.45
9/16/2014,15364.96
9/16/2014,15799.81
9/16/2014,15283.17
9/16/2014,14101.7
9/16/2014,12670.94
9/16/2014,11357.75
9/17/2014,10598.06
9/17/2014,10546.6
9/17/2014,10545.22
9/17/2014,10213.18
9/17/2014,10282.64
9/17/2014,11013.02
9/17/2014,12652.74
9/17/2014,13723.28
9/17/2014,14084.07
9/17/2014,14309.09
9/17/2014,14539.18
9/17/2014,14671.06
9/17/2014,14732.61
9/17/2014,14846.67
9/17/2014,14833.54
9/17/2014,14854.79
9/17/2014,14991.38
9/17/2014,15171.57
9/17/2014,15228.78
9/17/2014,15710.6
9/17/2014,15269.72
9/17/2014,14118.1
9/17/2014,12662.73
9/17/2014,11350.58
9/18/2014,10749.74
9/18/2014,10478.95
9/18/2014,10382.7
9/18/2014,10481.31
9/18/2014,10704.66
9/18/2014,11550.16
9/18/2014,12696.05
9/18/2014,13723.14
9/18/2014,14135.83
9/18/2014,14428.74
9/18/2014,14745.12
9/18/2014,14901.83
9/18/2014,14982.62
9/18/2014,15179.26
9/18/2014,15174.93
9/18/2014,15140.61
9/18/2014,15199.33
9/18/2014,15236.55
9/18/2014,15277.5
9/18/2014,15793.79
9/18/2014,15328.88
9/18/2014,14227.54
9/18/2014,12762.28
9/18/2014,11426.02
9/19/2014,10768.47
9/19/2014,10533.84
9/19/2014,10319.14
9/19/2014,10230.64
9/19/2014,10460.9
9/19/2014,11149.04
9/19/2014,12580.38
9/19/2014,13575.11
9/19/2014,13917.41
9/19/2014,14030.72
9/19/2014,14105.67
9/19/2014,14108.12
9/19/2014,14025.98
9/19/2014,14008.87
9/19/2014,13903.96
9/19/2014,13820.47
9/19/2014,13903.56
9/19/2014,14057.57
9/19/2014,14165.13
9/19/2014,14680.76
9/19/2014,14292.78
9/19/2014,13502.24
9/19/2014,12411.06
9/19/2014,11460.34
9/20/2014,10783.24
9/20/2014,10448.94
9/20/2014,10180.95
9/20/2014,10047.08
9/20/2014,9497.94
9/20/2014,10497.56
9/20/2014,10901.46
9/20/2014,11477.79
9/20/2014,12413.79
9/20/2014,12979.04
9/20/2014,13237.29
9/20/2014,13279.38
9/20/2014,13254.82
9/20/2014,13089.32
9/20/2014,12971.13
9/20/2014,12985.83
9/20/2014,13149.92
9/20/2014,13432.5
9/20/2014,13756.56
9/20/2014,14240.17
9/20/2014,13892.3
9/20/2014,13155.31
9/20/2014,12205.34
9/20/2014,11574.65
9/21/2014,11112.76
9/21/2014,10916.37
9/21/2014,10777.66
9/21/2014,10935.43
9/21/2014,10975.18
9/21/2014,10947.76
9/21/2014,11299.3
9/21/2014,11382.47
9/21/2014,12128.98
9/21/2014,12951.97
9/21/2014,13577.57
9/21/2014,14076.34
9/21/2014,14452.4
9/21/2014,14609.77
9/21/2014,14658.56
9/21/2014,14710.3
9/21/2014,15039.37
9/21/2014,15427.67
9/21/2014,15789.54
9/21/2014,16213.91
9/21/2014,15676.35
9/21/2014,14593.39
9/21/2014,13311.22
9/21/2014,12188.26
9/22/2014,11853.08
9/22/2014,11811.21
9/22/2014,11710.67
9/22/2014,11891.89
9/22/2014,12065.24
9/22/2014,12633.34
9/22/2014,13277.47
9/22/2014,14310.78
9/22/2014,14818.76
9/22/2014,15175.99
9/22/2014,15434.32
9/22/2014,15526.6
9/22/2014,15471.97
9/22/2014,15460.25
9/22/2014,15334.61
9/22/2014,15261.59
9/22/2014,15293.02
9/22/2014,15413.77
9/22/2014,15457.72
9/22/2014,15864.98
9/22/2014,15169.32
9/22/2014,14012.72
9/22/2014,12563.18
9/22/2014,11502.3
9/23/2014,11451.1
9/23/2014,11401.11
9/23/2014,11362.08
9/23/2014,11011.83
9/23/2014,11236.66
9/23/2014,11836.14
9/23/2014,12723.91
9/23/2014,13726.37
9/23/2014,14012.96
9/23/2014,14161.77
9/23/2014,14342.23
9/23/2014,14454.8
9/23/2014,14496.94
9/23/2014,14635.74
9/23/2014,14646.1
9/23/2014,14676.72
9/23/2014,14878.93
9/23/2014,15123.68
9/23/2014,15321.84
9/23/2014,15809.37
9/23/2014,15183.52
9/23/2014,14050.19
9/23/2014,12621.94
9/23/2014,11351.89
9/24/2014,10700.12
9/24/2014,10767.45
9/24/2014,10729.22
9/24/2014,10810.4
9/24/2014,10790.08
9/24/2014,11468.69
9/24/2014,12755.27
9/24/2014,13793.7
9/24/2014,14180.38
9/24/2014,14408.36
9/24/2014,14687.06
9/24/2014,14829.31
9/24/2014,14842.8
9/24/2014,14930.88
9/24/2014,14890.86
9/24/2014,14821.09
9/24/2014,14890.63
9/24/2014,15014.47
9/24/2014,15276.75
9/24/2014,15795.45
9/24/2014,15207.74
9/24/2014,14062.26
9/24/2014,12665.01
9/24/2014,11748.68
9/25/2014,11264.58
9/25/2014,11126.31
9/25/2014,10945.33
9/25/2014,10867.36
9/25/2014,11061.73
9/25/2014,11671.35
9/25/2014,12759.68
9/25/2014,13814.38
9/25/2014,14361.07
9/25/2014,14639.93
9/25/2014,14870.91
9/25/2014,14956.98
9/25/2014,14849.76
9/25/2014,14898.37
9/25/2014,14825.39
9/25/2014,14710.04
9/25/2014,14740.37
9/25/2014,14904.16
9/25/2014,15306.48
9/25/2014,15692.02
9/25/2014,15120.35
9/25/2014,14037.58
9/25/2014,12645.69
9/25/2014,11647.98
9/26/2014,11288.49
9/26/2014,11148.46
9/26/2014,11201.22
9/26/2014,11129.95
9/26/2014,11359.41
9/26/2014,12316.71
9/26/2014,12804.76
9/26/2014,13718.06
9/26/2014,14123.1
9/26/2014,14393.76
9/26/2014,14667.4
9/26/2014,14788.37
9/26/2014,14863.43
9/26/2014,15005.58
9/26/2014,15006.86
9/26/2014,14982.22
9/26/2014,15064.02
9/26/2014,15074.6
9/26/2014,15080.7
9/26/2014,15390.39
9/26/2014,14821.77
9/26/2014,13942.6
9/26/2014,12772.72
9/26/2014,11613.72
9/27/2014,11126.75
9/27/2014,11177.07
9/27/2014,11040.29
9/27/2014,10804.17
9/27/2014,10812.02
9/27/2014,10855.36
9/27/2014,11434.7
9/27/2014,11774.73
9/27/2014,12443.02
9/27/2014,13121.94
9/27/2014,13516.34
9/27/2014,13722.63
9/27/2014,13861.47
9/27/2014,13942.98
9/27/2014,14050.43
9/27/2014,14268.32
9/27/2014,14587.17
9/27/2014,14851.59
9/27/2014,14989.41
9/27/2014,15306.41
9/27/2014,14782.81
9/27/2014,13969.5
9/27/2014,12905.21
9/27/2014,11814.82
9/28/2014,11349.44
9/28/2014,10867.44
9/28/2014,10777.64
9/28/2014,10602.88
9/28/2014,10561.27
9/28/2014,10709.8
9/28/2014,11061.46
9/28/2014,11522.41
9/28/2014,12101.66
9/28/2014,12739.68
9/28/2014,13321.32
9/28/2014,13653.73
9/28/2014,14248.8
9/28/2014,14602.05
9/28/2014,14896.61
9/28/2014,15246.7
9/28/2014,15646.15
9/28/2014,15996.86
9/28/2014,16349.36
9/28/2014,16683.41
9/28/2014,15961.86
9/28/2014,14815.7
9/28/2014,13433.48
9/28/2014,12292.06
9/29/2014,11670.82
9/29/2014,11469.8
9/29/2014,11531.99
9/29/2014,11457.21
9/29/2014,11699.61
9/29/2014,12158.28
9/29/2014,13452.52
9/29/2014,14536.09
9/29/2014,15060.93
9/29/2014,15482.4
9/29/2014,15845.41
9/29/2014,16026.32
9/29/2014,16138.39
9/29/2014,16316.25
9/29/2014,16320.1
9/29/2014,16252.62
9/29/2014,16229.95
9/29/2014,16404.12
9/29/2014,16767.94
9/29/2014,16800.83
9/29/2014,16003.76
9/29/2014,14779.82
9/29/2014,13334.22
9/29/2014,12235.75
9/30/2014,11635.24
9/30/2014,11522.44
9/30/2014,11625.71
9/30/2014,11664.32
9/30/2014,11969.56
9/30/2014,12005.85
9/30/2014,13227.56
9/30/2014,14415.34
9/30/2014,14838.45
9/30/2014,15101.26
9/30/2014,15295.73
9/30/2014,15328.48
9/30/2014,15249.72
9/30/2014,15225.09
9/30/2014,15096.82
9/30/2014,15000.37
9/30/2014,15094.75
9/30/2014,15367.52
9/30/2014,15830.4
9/30/2014,15987.73
9/30/2014,15300.75
9/30/2014,14180.17
9/30/2014,12781.47
9/30/2014,11552.12
10/1/2014,11152.64
10/1/2014,11234.34
10/1/2014,11296.93
10/1/2014,11330.35
10/1/2014,11530
10/1/2014,11754.04
10/1/2014,13012.55
10/1/2014,14270.35
10/1/2014,14726.14
10/1/2014,15035.69
10/1/2014,15294.74
10/1/2014,15384.47
10/1/2014,15335.6
10/1/2014,15310.25
10/1/2014,15152.66
10/1/2014,15056.02
10/1/2014,15164.84
10/1/2014,15493.53
10/1/2014,15856.45
10/1/2014,15835.26
10/1/2014,15219.32
10/1/2014,14141
10/1/2014,12765.58
10/1/2014,11575.7
10/2/2014,11257.46
10/2/2014,11286.46
10/2/2014,11365.01
10/2/2014,11257.34
10/2/2014,11487.56
10/2/2014,11723.77
10/2/2014,13009.31
10/2/2014,14154.95
10/2/2014,14570.78
10/2/2014,14840.68
10/2/2014,15014.59
10/2/2014,14983.87
10/2/2014,14864.8
10/2/2014,14871.23
10/2/2014,14742.66
10/2/2014,14673.49
10/2/2014,14727.08
10/2/2014,14950.58
10/2/2014,15440.6
10/2/2014,15717.26
10/2/2014,15165.37
10/2/2014,14112.09
10/2/2014,12737.95
10/2/2014,11585.06
10/3/2014,11229.01
10/3/2014,11102.67
10/3/2014,11042.71
10/3/2014,11042.34
10/3/2014,11041.65
10/3/2014,11666.69
10/3/2014,12722.96
10/3/2014,13780.31
10/3/2014,14144.9
10/3/2014,14323.18
10/3/2014,14457.18
10/3/2014,14471.17
10/3/2014,14409.62
10/3/2014,14406.36
10/3/2014,14275.28
10/3/2014,14184.6
10/3/2014,14245.97
10/3/2014,14452.78
10/3/2014,14897.08
10/3/2014,15029.37
10/3/2014,14507.27
10/3/2014,13685.78
10/3/2014,12592.74
10/3/2014,11541.9
10/4/2014,11081.02
10/4/2014,10833.17
10/4/2014,10836.65
10/4/2014,10709.48
10/4/2014,10735.29
10/4/2014,11016.8
10/4/2014,11184.29
10/4/2014,11525.07
10/4/2014,12535.43
10/4/2014,13330.08
10/4/2014,13766.92
10/4/2014,13942.52
10/4/2014,13979.09
10/4/2014,13876.1
10/4/2014,13754.18
10/4/2014,13732.64
10/4/2014,13907.62
10/4/2014,14203.67
10/4/2014,14590.44
10/4/2014,14497.47
10/4/2014,14007.99
10/4/2014,13284.83
10/4/2014,12342.12
10/4/2014,11329.57
10/5/2014,10559.28
10/5/2014,10145.2
10/5/2014,10199.32
10/5/2014,10179.92
10/5/2014,10140.13
10/5/2014,10328.53
10/5/2014,10648.4
10/5/2014,10899.43
10/5/2014,11623.2
10/5/2014,12005.89
10/5/2014,12250.88
10/5/2014,12330.92
10/5/2014,12308.23
10/5/2014,12193.07
10/5/2014,12151.44
10/5/2014,12264.14
10/5/2014,12683.4
10/5/2014,13346.12
10/5/2014,14158.83
10/5/2014,14568.6
10/5/2014,14047.78
10/5/2014,13095.14
10/5/2014,11978.71
10/5/2014,11030.98
10/6/2014,10585.25
10/6/2014,10687.48
10/6/2014,10603.63
10/6/2014,10607.19
10/6/2014,10609.92
10/6/2014,11158.62
10/6/2014,12802.05
10/6/2014,14015.09
10/6/2014,14247.04
10/6/2014,14300.92
10/6/2014,14419.75
10/6/2014,14425.84
10/6/2014,14385.35
10/6/2014,14410.73
10/6/2014,14354.04
10/6/2014,14351.56
10/6/2014,14508.07
10/6/2014,14882.43
10/6/2014,15593.02
10/6/2014,15865.21
10/6/2014,15164.48
10/6/2014,14017.51
10/6/2014,12585.31
10/6/2014,11803.04
10/7/2014,11451.35
10/7/2014,11305.23
10/7/2014,11124.41
10/7/2014,11077.95
10/7/2014,11333.04
10/7/2014,11949.96
10/7/2014,13285.82
10/7/2014,14209.77
10/7/2014,14535.64
10/7/2014,14799.29
10/7/2014,15086.73
10/7/2014,15195.49
10/7/2014,15181.94
10/7/2014,15166.25
10/7/2014,15019.47
10/7/2014,14918.41
10/7/2014,15001.51
10/7/2014,15281.74
10/7/2014,15924.01
10/7/2014,16067.02
10/7/2014,15408.46
10/7/2014,14301.98
10/7/2014,12856.38
10/7/2014,11814.98
10/8/2014,11301.8
10/8/2014,11373.02
10/8/2014,11188.13
10/8/2014,11292.46
10/8/2014,11419.38
10/8/2014,12342.93
10/8/2014,13313.62
10/8/2014,14315.66
10/8/2014,14663.85
10/8/2014,14910.72
10/8/2014,15101.71
10/8/2014,15146.6
10/8/2014,15089.2
10/8/2014,15077.34
10/8/2014,15041.24
10/8/2014,15168.78
10/8/2014,15055.44
10/8/2014,15173.54
10/8/2014,15674.99
10/8/2014,15831.22
10/8/2014,15178.09
10/8/2014,14108.56
10/8/2014,12636.78
10/8/2014,11343.33
10/9/2014,11165.21
10/9/2014,10853.73
10/9/2014,10727.58
10/9/2014,10649.23
10/9/2014,10892.42
10/9/2014,11828.51
10/9/2014,12794.6
10/9/2014,13737.1
10/9/2014,13991.96
10/9/2014,14076.83
10/9/2014,14168.77
10/9/2014,14190.87
10/9/2014,14170.1
10/9/2014,14239.04
10/9/2014,14186.19
10/9/2014,14164.28
10/9/2014,14333.9
10/9/2014,14657.77
10/9/2014,15317.03
10/9/2014,15509.75
10/9/2014,14906.38
10/9/2014,13849.21
10/9/2014,12487.35
10/9/2014,11230.77
10/10/2014,10800.57
10/10/2014,10695.54
10/10/2014,10708.37
10/10/2014,10658.9
10/10/2014,10902.5
10/10/2014,11216
10/10/2014,12762.3
10/10/2014,13741.52
10/10/2014,14023.38
10/10/2014,14080.22
10/10/2014,14163.37
10/10/2014,14161.64
10/10/2014,14074.74
10/10/2014,14068.9
10/10/2014,13980.21
10/10/2014,13877.21
10/10/2014,13918.09
10/10/2014,14154.98
10/10/2014,14841.5
10/10/2014,14857.91
10/10/2014,14302.71
10/10/2014,13501.79
10/10/2014,12405.47
10/10/2014,11272.18
10/11/2014,10653.59
10/11/2014,10183.77
10/11/2014,9889.31
10/11/2014,9767.34
10/11/2014,9661.88
10/11/2014,9909.19
10/11/2014,10632.4
10/11/2014,11503.96
10/11/2014,12561.84
10/11/2014,13416.7
10/11/2014,13913.33
10/11/2014,13999.08
10/11/2014,13881.45
10/11/2014,13514.8
10/11/2014,13429.55
10/11/2014,13248.07
10/11/2014,13072.06
10/11/2014,13302.66
10/11/2014,14108.53
10/11/2014,14210.76
10/11/2014,13763.01
10/11/2014,13114.02
10/11/2014,12233.03
10/11/2014,11212.57
10/12/2014,10450.11
10/12/2014,10130.04
10/12/2014,9982.5
10/12/2014,9864.04
10/12/2014,9892.36
10/12/2014,10139.31
10/12/2014,10428.67
10/12/2014,11018.04
10/12/2014,11833.13
10/12/2014,12264.2
10/12/2014,12356.67
10/12/2014,12296.89
10/12/2014,12194.27
10/12/2014,12060.37
10/12/2014,11975.6
10/12/2014,12028.5
10/12/2014,12381.42
10/12/2014,13034.44
10/12/2014,13955.92
10/12/2014,14129.25
10/12/2014,13625.78
10/12/2014,12787.53
10/12/2014,11851.89
10/12/2014,10845.19
10/13/2014,10526.29
10/13/2014,10283.4
10/13/2014,10104.07
10/13/2014,10078.61
10/13/2014,10330.6
10/13/2014,10956.6
10/13/2014,11901.93
10/13/2014,12876.61
10/13/2014,13668.88
10/13/2014,14127.15
10/13/2014,14482.19
10/13/2014,14562.05
10/13/2014,14451.91
10/13/2014,14347.48
10/13/2014,14262.89
10/13/2014,14237.12
10/13/2014,14474.12
10/13/2014,15089.41
10/13/2014,15833.5
10/13/2014,15704.63
10/13/2014,14950.95
10/13/2014,13822.45
10/13/2014,12440.62
10/13/2014,11315.47
10/14/2014,11178.06
10/14/2014,11029.33
10/14/2014,10795.26
10/14/2014,10724.39
10/14/2014,10996.75
10/14/2014,11970.48
10/14/2014,13041.05
10/14/2014,14143.73
10/14/2014,14567.56
10/14/2014,14823.78
10/14/2014,15088.33
10/14/2014,15255.69
10/14/2014,15307.53
10/14/2014,15374.8
10/14/2014,15324.1
10/14/2014,15186.32
10/14/2014,15261.87
10/14/2014,15514.46
10/14/2014,16262.69
10/14/2014,16276.39
10/14/2014,15526.4
10/14/2014,14388.93
10/14/2014,13044.26
10/14/2014,12195.18
10/15/2014,11863.14
10/15/2014,11462.21
10/15/2014,11185.41
10/15/2014,11116.25
10/15/2014,11342.59
10/15/2014,12300.46
10/15/2014,13503.08
10/15/2014,14389.28
10/15/2014,14853.5
10/15/2014,15280.15
10/15/2014,15727.41
10/15/2014,15942.18
10/15/2014,16037.75
10/15/2014,16178.45
10/15/2014,16179.12
10/15/2014,16086.01
10/15/2014,16129.26
10/15/2014,16347.98
10/15/2014,17066.4
10/15/2014,17000.56
10/15/2014,16270.38
10/15/2014,15185.44
10/15/2014,13771.66
10/15/2014,12696.01
10/16/2014,12385.18
10/16/2014,12075.24
10/16/2014,11801.38
10/16/2014,11745.02
10/16/2014,11987.99
10/16/2014,12908.89
10/16/2014,13960.33
10/16/2014,15199.6
10/16/2014,15714.42
10/16/2014,16068.59
10/16/2014,16391.19
10/16/2014,16527.1
10/16/2014,16512.02
10/16/2014,16508.46
10/16/2014,16319.91
10/16/2014,16167.25
10/16/2014,16188.74
10/16/2014,16412.29
10/16/2014,16717.39
10/16/2014,16474.68
10/16/2014,15761.76
10/16/2014,14659.09
10/16/2014,13340.58
10/16/2014,12520.48
10/17/2014,11919.7
10/17/2014,11569.25
10/17/2014,11259.58
10/17/2014,11134.98
10/17/2014,11225.95
10/17/2014,11842.22
10/17/2014,13039.45
10/17/2014,14102.64
10/17/2014,14491.56
10/17/2014,14697.23
10/17/2014,14863.92
10/17/2014,14984.78
10/17/2014,14933.66
10/17/2014,14953.98
10/17/2014,14853.24
10/17/2014,14719.32
10/17/2014,14716.24
10/17/2014,14787.07
10/17/2014,15331.52
10/17/2014,15185.83
10/17/2014,14553.36
10/17/2014,13719.93
10/17/2014,12639.37
10/17/2014,11498.38
10/18/2014,11041.95
10/18/2014,10804.66
10/18/2014,10538.16
10/18/2014,10363.81
10/18/2014,10373.34
10/18/2014,10517.81
10/18/2014,10979.54
10/18/2014,11739.79
10/18/2014,12402.38
10/18/2014,13052.21
10/18/2014,13404.38
10/18/2014,13482.52
10/18/2014,13469.68
10/18/2014,13344.73
10/18/2014,13135.42
10/18/2014,13068.59
10/18/2014,13246.52
10/18/2014,13676.14
10/18/2014,14289.7
10/18/2014,14084.31
10/18/2014,13561.23
10/18/2014,12874.58
10/18/2014,12044.25
10/18/2014,11272.9
10/19/2014,10819.71
10/19/2014,10571.63
10/19/2014,10385.29
10/19/2014,10235.11
10/19/2014,10231.4
10/19/2014,10433.17
10/19/2014,10913.72
10/19/2014,11554.43
10/19/2014,12041.29
10/19/2014,12114.2
10/19/2014,12318.5
10/19/2014,12421.18
10/19/2014,12435.31
10/19/2014,12397.2
10/19/2014,12411.06
10/19/2014,12549.71
10/19/2014,13008.19
10/19/2014,13772.36
10/19/2014,14722.15
10/19/2014,14649.54
10/19/2014,14093.04
10/19/2014,13114.84
10/19/2014,11947.3
10/19/2014,11038.66
10/20/2014,10751.54
10/20/2014,10515.86
10/20/2014,10429.97
10/20/2014,10399.53
10/20/2014,10408.74
10/20/2014,11145.69
10/20/2014,13263.61
10/20/2014,14468.69
10/20/2014,14629.96
10/20/2014,14561.12
10/20/2014,14557.11
10/20/2014,14411.92
10/20/2014,14237.22
10/20/2014,14196.78
10/20/2014,14140.45
10/20/2014,14149.42
10/20/2014,14435.14
10/20/2014,15111.96
10/20/2014,16089.67
10/20/2014,15983.02
10/20/2014,15291.96
10/20/2014,14175.27
10/20/2014,12727.18
10/20/2014,11552.81
10/21/2014,10810.73
10/21/2014,10847.08
10/21/2014,10718.94
10/21/2014,10864.43
10/21/2014,11183.76
10/21/2014,11922.48
10/21/2014,13190.18
10/21/2014,14324.65
10/21/2014,14542.45
10/21/2014,14624.62
10/21/2014,14705.3
10/21/2014,14751.5
10/21/2014,14743.68
10/21/2014,14778.34
10/21/2014,14665.77
10/21/2014,14584.34
10/21/2014,14768.64
10/21/2014,15346.32
10/21/2014,16095.86
10/21/2014,15894.19
10/21/2014,15166.98
10/21/2014,14021.2
10/21/2014,12582.03
10/21/2014,11287.67
10/22/2014,10753.92
10/22/2014,10537.05
10/22/2014,10282.76
10/22/2014,10211.09
10/22/2014,10467.34
10/22/2014,11053.78
10/22/2014,12915.79
10/22/2014,14277.85
10/22/2014,14617.98
10/22/2014,14856.42
